TXT,Polarity,Subjectivity
"<small style=""font: 12px Courier New; color: #000000; display:inline;border:#009 1px dashed;padding:1px 3px 1px 4px;background-color:#fff"">",0.13636363636363635,0.45454545454545453
,0.0,0.0
Just be wary of the [[tl;dr]] effect from now on. ;),-0.125,0.85
,0.0,0.0
"seems fine <font color=""00ff00"">",0.4166666666666667,0.5
great editor --,0.8,0.75
,0.0,0.0
"Very happy to see her here. Tokyogirl79 has consistently impressed me with her contributions notably at AfD. <small><span style=""border:1px solid black;padding:1px;"">",0.625,0.65
,0.0,0.0
"I trust the nominator's judgment, candidate looks fine, no red flags pop up for me. Don't see the need to disagree with 110 of my fellow Wikipedians. <font face=""Verdana"">",0.20833333333333334,0.25
"I find it hard to believe that I've never heard of such a well-qualified editor. Nice work so far, and keep it up.",0.10208333333333333,0.7604166666666666
'''Yay'''.,0.0,0.0
"Seems like they'll do good work. <font color=""#151B8D"">'''",0.7,0.6000000000000001
"'''Come back in a year please'''.  I see overall similar things to Nathan, but a little extra example:  I checked the AFD she had spent most time on: [[Wikipedia:Articles for deletion/Founders: A Novel of the Coming Collapse]].  This is from last October.  Tokyo seems to rebut many individuals with the same points (she has 24 edits to the page).  As if she feels like the closer will not count votes that are individually rebutted.  ''She also has a 960 word paragraph'' (1.3 pages in MS Word, single spaced) and a 450 word paragraph.  Other than that, she seems sweet by tone and I can see why she is non controversial.  If you pass, Tokyo...please learn how to hit the return bar twice to make paragraphs.  And you can do it with indented text in this crazy talk system of Wiki where we don't have separate post boxes (just copy the stupid Wikicolons.)",-0.04077380952380952,0.43227513227513237
"Great editor. <font color=""00ff00"">",0.8,0.75
"I trust the nominators, and we need way more editors like him in the project. Knowledgeable scholar with a specific focus with the tools. Huge net positive.",0.22545454545454544,0.41409090909090907
Looks good enough. &ndash;,0.35,0.55
Good candidate. —,0.7,0.6000000000000001
Too many reasons to list.,0.5,0.5
"What's not to like? Orchestrating an attack on WP? Limited contributions? Limited discussions? The advantage of this user is that he has not criticized the arrogance and incompetence of many administrators, one of the complaints of <s>WTT</s>Rschen and  <s>Fluffer</s> an annoying administrator about Carrite. <small><span style=""border:1px solid black;padding:1px;"">",-0.08857142857142858,0.35714285714285715
"The Researcher right would not allow him to see the content of deleted revisions, and if we want him to improve his anti vandalism tools further it would help if he could  see the actual text that was added by vandals. ''",0.09523809523809523,0.37857142857142856
,0.0,0.0
"West.andrew.g will certainly put the tools to good use. The breaching experiment is not a particularly serious issue in my view, and I think we can forgive him for that.",0.3603174603174603,0.6126984126984127
--,0.0,0.0
,0.0,0.0
,0.0,0.0
"'''Viewing deleted pages is fine here as it was for Carrite'''.  I don't get why it was WMF-wrong for Carrite but paradoxically WMF-required here (won't allow researchers it otherwise).  In any case, I agree that the research is a very useful purpose and I think Wiki will get some other use out of the fellow on the side.",0.22722222222222221,0.2916666666666667
"'''rigorous, but ill-conceived'''",0.0,0.0
"'''Temporarily neutral'''. I need to think about this. It is unusual to give a researcher access to raw data of a potentially sensitive nature that is not first stripped off any person information. That's what most organizations do. Shouldn't we, or rather Wikimedia, be thinking of how to make that possible?   --",0.07403846153846154,0.6991452991452992
"I believe West is generally trustworthy, but nonetheless, this is a request for the entire admin bit, and there is nothing to go on that says he'll be a good admin. It's too bad there isn't a way to get a partial bit, but I'm going to have to stay neutral.",-0.00999999999999997,0.5383333333333333
"I believe the subject is trustworthy, but I was under the impression that making certain things (like deleted revisions) ""administrator-only"" shields the site from certain types of liability. That shielding would arise if administrators are insiders to the site, etc. I wonder how far we damage that if we give people administrative status solely for the purpose of conducting and publishing research based on deleted revisions. <strong>",0.09047619047619046,0.6190476190476191
"'''Neutral'''. This is the most unusual RfA since I saw a bot account at RfA a few years ago. West.andrew.g has helped Wikipedia with Stiki. However he has contributed little by way of content creation. Together with the declared intent to actually not undertake administrative duties, there is no compelling reason to grant the tools. I assume good faith with regard to his declaration to avoid any further spam/misuse of Wikipedia.",0.10781249999999999,0.48750000000000004
"A fine contributor, wise and thoughtful.",0.5055555555555555,0.6333333333333333
Globally trusted and familiar with enwiki norms. --''',0.1875,0.25
"Ymblanter will meet your best expectations, but only <span style=""letter-spacing:0.125em"">when he’ll perform tasks he is good with</span>, such as dealing with PoV pushers, puppeteers, as well as miscellaneous job in the article space. Please, do not encourage him to meddle into conflicts between established users. <small>For example, I was unhappy about [{{canonicalurl:Wikipedia:Administrators' noticeboard/Incidents|diff=514272010}} this Ymblanter’s comment] despite his apparent intention to help me.</small> If somebody insists, I can explain my concerns on the talk page.",0.19166666666666668,0.6083333333333334
I have had several positive interactions with this candidate and have no concerns about this RFA. '',0.11363636363636363,0.2727272727272727
As nom,0.0,0.0
'''Yay'''.,0.0,0.0
"I ''know'' I've seen Ymblanter's name before, but I can't quite put my finger on where it was that I initially encountered him. He mostly edits articles pertaining to [[Russia]], so I may or may not have bumped into him during my occasional forays into that particular topic; he's also active in Wikipedia space. All in all, a very strong candidate who will do good as an administrator.",0.25666666666666665,0.44452380952380954
"Strongly. We need more scholarly experts as administrators, and his resume is just wow. If we can get more editors like him and RockMagnestist to contribute to the project, the future is extremely bright for the project.",0.37222222222222223,0.6097222222222222
,0.0,0.0
OK.,0.5,0.5
"Sure, fine.",0.45833333333333337,0.6944444444444444
"Trusted <font color=""00ff00"">",0.0,0.0
,0.0,0.0
"Clueful, dedicated user. I'm impressed by your answers to questions, particularly #6; I admire your philosophy, and I would be glad to see more administrators with a similar mindset. ~",0.4333333333333334,0.6466666666666666
"'''Damn'''.  If I can't be [[WP:100|100]], then at least I can be [[Wayne Gretzky]].  Solid clue, admin-y type work, trust of the community...appears to have the temperament  ([[User talk:Bwilkins|✉→]]'''",-0.15,0.25
,0.0,0.0
"This RfA can't be closed without my vote. Good luck, Ymblanter. —",0.3,0.35000000000000003
'''I thought he was one...''',0.0,0.0
,0.0,0.0
,0.0,0.0
"Sorry, but you don't have enough documented experience to convince me that you are ready for this.",-0.09999999999999999,0.6666666666666666
'''NotNow''' Too few article space edits.,-0.2,0.1
"As an aside, I'm not sure your user page makes sense.  It states it's not cluttered with ""userboxen"" like  a previous version--where is said previous version?",-0.19444444444444442,0.40740740740740744
"Yes, I would be interested to know if you were referring to another account. If you have had an account before, you should consider cross-referencing the two before your next RfA (as it appears unlikely that this one will pass). A note of encouragement, though - you do not need to be an administrator to take part in most discussions (though there is not much ""discussion"" at [[WP:AIV]]).",0.03,0.33999999999999997
"Would do fine as an admin. <font color=""00ff00"">",0.4166666666666667,0.5
Thanks for sorting out Cleopatra's ancestry. '',0.2,0.2
'''net positive''',0.11363636363636363,0.2727272727272727
,0.0,0.0
Reply to Chick Bowen. -,0.0,0.0
Per all above.,0.0,0.1
"I'm a bit turned off by the copy/pasted nomination statement from the candidate's userpage, but I'll return when I have time to review his past contributions.",-0.25,0.25
"'''Neutral'''. User seems to be OK, but I don't like the attitude in the nomination statement and answers to the questions. -- [[User:King of Hearts|King of]]",0.5,0.5
'''Neutral''' The nomination statement did not impress me but I don't consider it necessary to ridicule it by calling it baloney.,0.0,1.0
"'''Neutral''' - We need more admins willing to work in ""background"" technical areas and some of our most valuable admins run bots and tools that most of us use every day. We need technical people to make up for the non-technical people like me. However, that non-technical side of me also makes it hard to understand exactly what it is that the nominee will do with the toolkit. If there's someone willing and able to explain the ''technical'' benefit of adminship in this instance. The nominee hasn't indicated a want to work in any of the areas where I think we could do with more admins. That's perfectly fine; but I suppose I just want to understand the nomination better if that's the case.",0.27678571428571425,0.4440476190476191
