User,Participation,total_score,Power Score
Hotwiki,25,1046.0,0.4024420617789484
Psychonaut,285,1042.0,0.4023592695124283
Xenon54,1652,1022.0,0.4023204229537511
Unionhawk,8173,927.0,0.40229126650117397
ArielGold,2877,1004.0,0.4022557877927058
Theopolisme,1707,1021.0,0.402243737607431
Billinghurst,110,1044.0,0.4021487228870831
billinghurst,109,1044.0,0.4021431241591141
Donald Albury,101,1044.0,0.4020983343353621
Eluchil404,13149,854.0,0.40207361379802203
Computerjoe,14720,831.0,0.40202306159117573
Pmlineditor,3724,991.0,0.4019979103824534
Nat,1080,1029.0,0.40181025824778765
Vejvančický,2565,1007.0,0.40166283082022225
Raul654,2838,1003.0,0.4016528220172992
Rklawton,963,1030.0,0.4015398224600294
Alkivar,11264,880.0,0.4015200115764468
Hex,1982,1015.0,0.40147569549121515
Altamel,124,1042.0,0.4014578743094184
BDD,592,1035.0,0.40138577130660524
Jc37,6618,947.0,0.40127755220167827
crazytales,72,1042.0,0.40116674045503015
Aervanath,951,1029.0,0.4010880223397859
True Pagan Warrior,2252,1010.0,0.4010642751197697
ChildofMidnight,9457,905.0,0.40101849475183854
Frood,1419,1022.0,0.40101591933697284
Trödel,2630,1004.0,0.4008729019843615
Dfrg.msc,12897,854.0,0.4006627343498327
Calliopejen1,40,1041.0,0.4006029657754066
Aitias,7633,930.0,0.4004217995517572
Thatcher,68,1040.0,0.4003751147739234
BrokenSegue,1018,1026.0,0.4003092909598631
Tabercil,188,1038.0,0.4002777313609732
Bmusician,2653,1002.0,0.40023244195841784
Vacation9,2172,1009.0,0.4002317614976339
Voceditenore,161,1038.0,0.40012656570581007
Bretonbanquet,216,1037.0,0.40004988035949
Grondemar,2036,1010.0,0.39985494987846454
Kablammo,4567,973.0,0.3997945611372481
Jamesofur,1221,1021.0,0.3995227558144943
Synergy,8015,922.0,0.39948359055899424
Plutonium27,13838,837.0,0.3993926758302052
Huon,1398,1018.0,0.39935988451116217
James500,2620,1000.0,0.3992784531662099
Jack1956,814,1026.0,0.399167150454186
Bastique,6239,947.0,0.3991556343014252
Ghirlandajo,8363,916.0,0.3991242555845158
KnowledgeOfSelf,8674,911.0,0.3989423830597996
Buster7,3040,993.0,0.39893761122088445
CutOffTies,428,1031.0,0.3989291183812269
Jmabel,1093,1021.0,0.39880611863446164
Gator1,7340,930.0,0.39878137225683863
Joy,124,1035.0,0.3987655666171107
Σ,2364,1002.0,0.39861440957537525
Oxymoron83,1810,1010.0,0.39858963735746933
FisherQueen,152,1034.0,0.3985377156156275
Spinningspark,608,1027.0,0.3983984278771863
Kevin Gorman,377,1030.0,0.39825896787019216
Ravenswing,304,1031.0,0.39823487611307024
NickW557,94,1034.0,0.3982129893934252
Taelus,7885,920.0,0.39798652515379274
Aircorn,854,1022.0,0.39785263803448473
Elockid,2224,1002.0,0.39783058765971446
SouthernNights,228,1031.0,0.3978093727874258
NiciVampireHeart,2080,1004.0,0.3977936016014085
Sillyfolkboy,82,1033.0,0.39776118927318177
Niteshift36,209,1031.0,0.3977029969560147
America69,29674,602.0,0.39766951656275995
tone,1833,1007.0,0.39756456194691026
Tolly4bolly,1100,1017.0,0.39730684819178314
Cavarrone,1000,1018.0,0.397131590779498
Train2104,68,1031.0,0.39691357631238494
Mayalld,1666,1007.0,0.39662957437608637
LAAFan,5289,954.0,0.39652915042317766
evrik,815,1019.0,0.39648044148984735
Tvoz,193,1028.0,0.39645957115466446
Jeandré du Toit,596,1022.0,0.39640816621848135
Bduke,5668,948.0,0.39634337601573844
Denelson83,3461,980.0,0.39629467569583576
Warofdreams,3523,979.0,0.3962571814452987
WilyD,7751,917.0,0.39608244945209986
Goodnightmush,805,1018.0,0.39603983882554195
Volunteer Marek,1423,1009.0,0.39603831424884883
CJCurrie,797,1018.0,0.3959950490017899
Crum375,4828,959.0,0.3958712137525431
Hu12,3107,984.0,0.39585118753326937
Premeditated Chaos,255,1025.0,0.3956528461348966
Ucucha,3483,978.0,0.3956486169419231
Fordmadoxfraud,1001,1014.0,0.39559872796900547
Seresin,6010,941.0,0.3955658332888306
SmokeyJoe,4826,958.0,0.3954754009119897
Meelar,2901,986.0,0.39546708034088496
Zscout370,3509,977.0,0.3954095684845018
Jdforrester,2752,988.0,0.39540210064273396
Brian0918,6049,940.0,0.39539956829500644
Bignole,112,1026.0,0.3952368434199442
Jni,5882,942.0,0.39523381149341336
Roux,7871,913.0,0.395215835269919
Arbitrarily0,520,1020.0,0.3952134321236061
Reyk,14514,816.0,0.3951004928603298
Pmanderson,5581,946.0,0.3950870559132042
FloNight,10793,870.0,0.3950368568568913
Cybercobra,351,1022.0,0.395036477866075
Jarkeld,2881,985.0,0.39497049039688953
henrik,4017,968.0,0.3947921838312181
DAJF,70,1025.0,0.39461708146063057
Hadal,1576,1003.0,0.39458722732041435
RexxS,3274,978.0,0.39447848279640096
Sergecross73,446,1019.0,0.39441451086928436
Horologium,4429,961.0,0.3944065520621407
Prioryman,422,1019.0,0.3942801413980282
JetLover,7287,919.0,0.3942538704437121
EWS23,7745,912.0,0.3941257801612089
Killervogel5,984,1010.0,0.3939650880550708
Cremepuff222,6046,936.0,0.39384431057263786
Gtstricky,6031,936.0,0.3937603296531028
Reywas92,872,1011.0,0.39372264590715755
Seaphoto,320,1019.0,0.39370907114518966
Chuq,588,1015.0,0.3936710687024216
Nichalp,6617,927.0,0.39357964578140153
Biruitorul,2218,991.0,0.39356622606113123
Bungle,83,1022.0,0.3935360187703815
Cymru.lass,632,1014.0,0.39353279734844243
EEMIV,750,1012.0,0.3934242164795543
Zero0000,242,1019.0,0.39327237036360724
Shyamal,1732,997.0,0.3931529365758869
Inks.LWC,3775,967.0,0.3930526762781035
Stuartyeates,113,1020.0,0.3929347498402209
DarthVader,22911,688.0,0.39288224238529934
Eraserhead1,968,1007.0,0.39272166225372057
SchuminWeb,66,1020.0,0.39267160962567765
TenOfAllTrades,7062,918.0,0.3926095412660705
DoRD,1146,1004.0,0.3925643896783574
EJF,12331,841.0,0.39249385431937556
sp,1104,1004.0,0.3923292431036592
Xavexgoem,3024,976.0,0.39230957003491884
JNW,122,1018.0,0.3922159076227112
Jkelly,6403,926.0,0.391996902611419
Kilo-Lima,6330,927.0,0.39197281085429697
Andrewman327,145,1017.0,0.3919600629813829
shoeofdeath,112,1017.0,0.39177530495840573
Harrias,294,1014.0,0.3916404272949186
Benjiboi,6063,930.0,0.3916317966404187
JamesTeterenko,3244,971.0,0.3916182132650231
Buggie111,4716,949.0,0.39139800237386063
Huntster,228,1014.0,0.39127091124896424
Dendodge,4596,950.0,0.3911107704021954
Darrenhusted,188,1014.0,0.391046962130204
Coelacan,1470,995.0,0.39091683907877667
TakuyaMurata,90,1015.0,0.39088290217385685
Georgewilliamherbert,4153,955.0,0.39055361083500295
Scjessey,500,1008.0,0.3904860729488414
Jamesontai,4323,952.0,0.3903515484358877
Pointillist,1842,988.0,0.39030725819093903
Infrogmation,878,1002.0,0.3902946998134332
A412,299,1010.0,0.3901299593963021
Jerry,1535,992.0,0.3901269102429159
TravisTX,3988,956.0,0.3900144361047324
Zeng8r,139,1012.0,0.390003393690492
Friday,14838,798.0,0.38999140379921066
SGGH,467,1007.0,0.38991669954124886
VirtualSteve,7199,909.0,0.3899150285362858
ChrisTheDude,54,1013.0,0.38991211719774194
Cometstyles,21102,706.0,0.3896772204124454
Gidonb,5073,939.0,0.3895505944126418
Aude,4156,952.0,0.38941656086506377
EchetusXe,102,1011.0,0.3894116253710234
Angela,1600,989.0,0.3893369814070551
Kafziel,5418,933.0,0.38917446325425636
Electriccatfish2,3069,967.0,0.3890999743319856
Avicennasis,1501,988.0,0.38839809195350816
Centrx,2234,977.0,0.3882711903240199
Epipelagic,1118,993.0,0.388176856064456
Student7,327,1004.0,0.38797903147174195
AutomaticStrikeout,7092,905.0,0.38777750310514064
Seraphim,1205,990.0,0.3875100992439133
Kaldari,1063,992.0,0.3874843106415453
Jpgordon,2423,972.0,0.387406272987085
Andypandy.UK,12778,821.0,0.3873041780292133
Kiefer.Wolfowitz,12087,831.0,0.38728161084878443
Vipinhari,1152,990.0,0.38721336666155604
Clarkcj12,121,1005.0,0.38721030889474223
Blackknight12,101,1005.0,0.3870983343353621
BorgHunter,6831,907.0,0.387085465874461
phoebe,357,1001.0,0.3869931471569659
GaryColemanFan,239,1002.0,0.3867171126412387
Tofutwitch11,6953,904.0,0.3866146645328335
Kraftlos,10639,850.0,0.3864823450573568
Olivier,57,1004.0,0.38646737492011046
IanManka,1428,984.0,0.3864509232733092
Jerem43,185,1002.0,0.3864147813309124
EyeSerene,4440,940.0,0.3863912149928767
Realkyhick,95,1003.0,0.3862955111983173
Lenticel,5999,917.0,0.38627347805040235
Makecat,934,990.0,0.3859928439643128
Banaticus,175,1001.0,0.38597417866660694
gwernol,4002,945.0,0.38586204906552923
ebe123,3176,957.0,0.38585288437851534
BradBeattie,975,989.0,0.3858377764264267
Cerebellum,79,1002.0,0.3858213161661978
CharlieEchoTango,2531,966.0,0.3857032433000453
Davidelit,322,998.0,0.3856433455242046
Patken4,46,1002.0,0.3856365581432206
Anbu121,777,991.0,0.3854984590577944
YellowMonkey,6408,909.0,0.3854864347128025
Lazulilasher,3996,944.0,0.38544384131309983
Spangineer,3717,948.0,0.3854202577482088
Kateshortforbob,624,993.0,0.38541108444776734
Hughesdarren,136,1000.0,0.38537121289120035
Wimt,6105,913.0,0.38532848167665534
Whispering,779,990.0,0.385125041129117
Dan100,2288,968.0,0.3851119831728077
Qst,5146,926.0,0.38495930155437913
coelacan,396,995.0,0.3849038052400648
Brandon,988,986.0,0.3847567137361776
Geogre,10578,846.0,0.38460236111278595
Alexius08,193,997.0,0.38453649423158753
Canderson7,2513,963.0,0.38444862004275704
AmiDaniel,4956,927.0,0.3842801586248835
Shrike,208,996.0,0.3842358597665072
Katefan0,1643,975.0,0.3841931113251069
ktr101,1431,978.0,0.38416002714952396
StuffOfInterest,2937,956.0,0.3841301730093077
Extransit,599,990.0,0.384117270094696
Siroxo,298,994.0,0.3839705145144869
Alex43223,6686,901.0,0.3839659580112629
HappyCamper,4664,930.0,0.38379917621178006
Malcolm,810,986.0,0.3837601401576946
TKD,4381,934.0,0.3837531977350131
Efe,111,996.0,0.3836927831535137
Mono,1746,972.0,0.38361593415206835
Searchme,16821,752.0,0.38340137366944077
SorryGuy,8754,869.0,0.38323643514347383
Toon05,2692,957.0,0.38314310004151675
Michaelas10,5335,918.0,0.38294053806359807
Dipankan001,1280,977.0,0.3829300038415887
Ret.Prof,20169,702.0,0.3829151456789018
Stickee,575,987.0,0.38282905446959375
Bobet,5653,913.0,0.3827978566346649
INeverCry,2960,952.0,0.38272048221413324
Stormie,3255,947.0,0.38244903004191294
Snigbrook,705,984.0,0.3824030429517183
Paralympiakos,1032,979.0,0.38231075007450616
Clayoquot,2448,957.0,0.3817770104170794
23skidoo,34,992.0,0.38172321956143873
Smurrayinchester,2914,950.0,0.3816937099583282
GregJackP,979,978.0,0.3816294021075335
ImperatorExercitus,3775,937.0,0.38151421473964187
BOZ,1351,972.0,0.38140443660431117
Alai,6434,898.0,0.3814012324092274
Carcharoth,4980,919.0,0.38133760501921654
Karthikndr,21,991.0,0.3812658207132263
Blueboar,146,989.0,0.3811964309401212
cocoaguy,1590,967.0,0.38081945566582653
PFHLai,329,985.0,0.38068253661998763
Mzajac,458,983.0,0.3806355417587586
Purplebackpack89,367,984.0,0.38051067289819446
DoubleBlue,160,987.0,0.3805055823624565
Twsx,412,983.0,0.3803780002721843
Theleftorium,5695,906.0,0.3803406955170554
Looper5920,6018,901.0,0.3802260077279673
celestianpower,9081,856.0,0.3800672191893386
Rama,386,982.0,0.3798478179603748
Sonia,4341,924.0,0.37968309477009904
Netsnipe,1362,967.0,0.3795429456888933
Kukini,7933,871.0,0.37940911025015117
Canley,1474,965.0,0.37940077245219117
Puffin,2549,949.0,0.37926555886502583
Redfarmer,264,982.0,0.37916477314815616
Jezhotwells,55,985.0,0.37914848515648014
BarkingFish,1628,962.0,0.37910913040557187
SoCalSuperEagle,800,974.0,0.37908876826262
Gatoclass,2154,954.0,0.3789771382403456
pschemp,3663,932.0,0.3789640802840364
Melburnian,843,973.0,0.37894489818067184
Xiner,4133,925.0,0.3789031747371613
JoanneB,5025,912.0,0.3788972400855141
WilliamH,2681,946.0,0.3788507448030884
Hamtechperson,477,978.0,0.37881884066709276
Allen3,748,974.0,0.37879763440823166
ErrantX,596,976.0,0.3787158585261736
Caknuck,869,972.0,0.37870584972325055
ScottDavis,1417,964.0,0.3786970295733425
Ynhockey,3265,937.0,0.37865886347544914
Anomie,166,982.0,0.37861609780719363
Equazcion,392,977.0,0.37795833340511187
TransporterMan,467,975.0,0.37760900723355656
Inter,257,978.0,0.3775871205139116
Accurizer,3394,932.0,0.3774580224603739
DoriSmith,3596,929.0,0.3774351193562669
Mindspillage,9894,837.0,0.3773112927204478
Scott MacDonald,3539,929.0,0.3771159918620336
Shreshth91,11092,819.0,0.37709549190423935
Tim1357,288,976.0,0.37699145031171993
Cameron11598,280,976.0,0.3769466604879679
Cuchullain,246,976.0,0.3767563037370217
Ragesoss,7524,870.0,0.37673461512621254
Ginkgo100,2086,949.0,0.3766733478153763
Edgarde,2064,949.0,0.37655017580005823
JesseW,1624,955.0,0.37639442780138815
mono,424,972.0,0.3762144157770431
DeadEyeArrow,1726,953.0,0.37619626728499594
Conscious,4396,914.0,0.3761448709622404
HisSpaceResearch,1699,953.0,0.3760451016298328
Allstarecho,991,963.0,0.37592735607393074
Rspeer,10470,825.0,0.37592077541521024
Iselilja,499,970.0,0.3758650896054878
Wittylama,218,974.0,0.3758303085846588
Kjkolb,305,972.0,0.37554816714873146
Leonard^Bloom,2366,941.0,0.3751640685697748
Morven,3789,920.0,0.37505413539274646
Islander,420,969.0,0.375038174711321
Selket,1217,957.0,0.3748849762872337
Sgeureka,3531,923.0,0.3747635097305892
Wikiacc,1793,948.0,0.37464830513584235
Staxringold,4328,911.0,0.37461031130650196
RockMFR,5142,899.0,0.37455229125788775
QuasyBoy,950,960.0,0.37454396207335544
Melsaran,6006,886.0,0.3743895922231084
Penwhale,95,972.0,0.37437243427524036
Grue,21179,665.0,0.374339091696828
Ebe123,1119,957.0,0.3743363009462712
Jeepday,213,970.0,0.37426385340635226
Marudubshinki,1901,945.0,0.3740991216026488
Flewis,3066,928.0,0.37408317814807857
Acebulf,111,971.0,0.37407739853812905
Essjay,5523,892.0,0.3739930989217711
Kurtis,5582,891.0,0.3739388084873271
Danny,6200,882.0,0.37393728391063397
Avenged Eightfold,546,964.0,0.37382053751233874
Cocoaguy,338,967.0,0.3738098482486317
Hesperian,1554,949.0,0.37369482453586544
FreplySpang,5327,894.0,0.37366497900907686
Zedla,87,970.0,0.37355841368225756
Ocatecir,1796,945.0,0.3735112551659032
Nehrams2020,1308,952.0,0.3734713836093363
Bwrs,5901,885.0,0.3734171104017475
Tintor2,59,970.0,0.3734016492991254
Abce2,4106,911.0,0.37336739369738275
Henrik,189,968.0,0.3733602531658653
Ducknish,734,960.0,0.37333463683205026
Vicenarian,2105,940.0,0.37331818518524895
Spitfire,1140,954.0,0.3733000280797741
Rockpocket,7370,863.0,0.37318010332667806
RightCowLeftCoast,1507,948.0,0.3730470689367068
Jc3s5h,103,968.0,0.3728787625605308
ContinueWithCaution,95,968.0,0.3728339727367788
seresin,2016,940.0,0.3728198983960075
Tazerdadog,2564,932.0,0.3728110782460994
Leithp,2620,931.0,0.37273999162774835
Jeni,1108,953.0,0.37273625340015054
BigHaz,418,963.0,0.37271928494769063
Uhai,140,967.0,0.3727013001107687
Adashiel,1006,954.0,0.3725497985319274
RobertG,981,954.0,0.37240983033270225
Dtobias,2161,936.0,0.37209325241305174
Tagishsimon,229,964.0,0.37204574074616403
Davidcannon,2890,925.0,0.3719439558716875
Paste,463,960.0,0.37181738155244975
Innotata,247,963.0,0.3717619024649907
WODUP,4150,906.0,0.371690660804942
Enochlau,3255,919.0,0.37167979927268213
ddstretch,1812,940.0,0.37167775789033036
Station1,82,965.0,0.37160734311933563
Smallman12q,3857,910.0,0.37158869504848496
Carioca,5973,879.0,0.37151252650782357
Thivierr,269,962.0,0.37150045909569346
The High Fin Sperm Whale,6032,878.0,0.3714582360733795
Yutsi,118,964.0,0.37142428194160443
CBM,254,962.0,0.37141647817615836
Taxman,7868,851.0,0.3713528852398581
Bfigura,3576,913.0,0.3711692986430406
HMSSolent,1440,944.0,0.3711334926243219
SoLando,2212,932.0,0.37084032600100947
Deadbeef,78,963.0,0.3708157174382288
Mrt3366,620,955.0,0.3707733049205067
MarkSweep,1753,938.0,0.3705782021709283
Gigs,5244,887.0,0.37050797689534165
Karanacs,3891,906.0,0.3702405902609696
Vibhijain,2858,921.0,0.3702263350382178
DarkAudit,90,961.0,0.3701136714046261
Moondyne,4072,903.0,0.37010011386951347
RayAYang,16298,725.0,0.37008862355703553
Off2riorob,8874,833.0,0.37006212865360066
Jayen466,3047,917.0,0.36974603308589826
DS1953,17056,713.0,0.36971707474215704
RJaguar3,1316,942.0,0.36967001958693446
KFP,1082,945.0,0.3695137633960333
Wikidudeman,6231,870.0,0.3694954598622885
Hurricanehink,1201,943.0,0.36941078125511423
HaeB,100,959.0,0.36940042791508537
Naerii,14931,743.0,0.36935823934648204
RxS,1848,933.0,0.3691870044049069
Gromlakh,2917,917.0,0.36901819844992756
fvw,1154,942.0,0.3687630256559556
Leyo,1966,930.0,0.3686938081514034
jfdwolff,30,957.0,0.36823928618802426
Tommy2010,6737,859.0,0.36809764698383607
Bumm13,271,953.0,0.368050118090093
Agent 86,13792,756.0,0.3679812881897848
Sesshomaru,323,952.0,0.36795663655986593
Sallicio,2708,917.0,0.3678480643044054
Oddbodz,85,955.0,0.3677779854570888
AndyTheGrump,145,954.0,0.3677292937506137
MaxSem,6049,868.0,0.36770726060269876
Thebirdlover,71,955.0,0.3676996032655227
JHunterJ,411,950.0,0.3676800938519076
Mirv,4101,896.0,0.36757016928830694
Quiddity,2281,922.0,0.36738048438471704
Theda,151,953.0,0.36737827073381235
Prashanthns,1247,937.0,0.36736063043399614
Fawcett5,825,943.0,0.3673056595387682
THF,331,950.0,0.36723219561438714
Audacity,1418,934.0,0.36716416676284996
GimliDotNet,1177,937.0,0.3669687194761658
Bbatsell,3306,906.0,0.3669653343991014
Durin,3434,904.0,0.3669127408099034
Quadell,4662,886.0,0.36686490183276516
CanadianCaesar,5338,876.0,0.366803488093659
MarkGallagher,8697,827.0,0.3667634614953944
Amire80,96,952.0,0.36668572531090166
172,7623,842.0,0.36651965842591333
Glrx,3608,900.0,0.36634845793804877
JYolkowski,4222,891.0,0.36632453844947965
Chanakal,289,948.0,0.3662278182704582
SCZenz,5506,872.0,0.36620561285399034
thunderboltz,540,944.0,0.366094637452217
Accounting4Taste,4503,886.0,0.36597470408569327
LlamaAl,3129,906.0,0.3659743595485875
Amarkov,10948,792.0,0.3659046596920872
Frehley,367,946.0,0.3658952882828098
Rdsmith4,4278,889.0,0.3658688364465132
AlexandrDmitri,7848,837.0,0.3658562952958626
Flowerpotman,1153,934.0,0.3656805038510635
Ocaasi,442,944.0,0.36554596211125445
Hipocrite,13066,760.0,0.3654550732227484
Suriel1981,67,949.0,0.36536951604595436
Tonywalton,597,941.0,0.36525991879260417
SheffieldSteel,6983,848.0,0.36524416483344213
GentlemanGhost,34,949.0,0.3651847580229772
Toddy1,216,946.0,0.36504988035949
Wuhwuzdat,75,948.0,0.36502969048509104
Francs2000,6461,855.0,0.365013936525929
Kmweber,13330,755.0,0.36501006048348894
Ruud Koot,1376,929.0,0.3650059432650748
Carnildo,6724,851.0,0.3649479404433159
Junglecat,9650,808.0,0.36479135694216425
Joefromrandb,1128,932.0,0.36477130488260756
Royalguard11,2625,910.0,0.36469106219067027
Sunderland06,5909,862.0,0.3646157463793457
AlistairMcMillan,473,941.0,0.3645656765244475
SpuriousQ,1566,925.0,0.3645312400407243
Ianblair23,1126,931.0,0.3643754920420542
Cholmes75,1733,922.0,0.36431238145770206
Fvw,354,942.0,0.36428404328075126
Bigtimepeace,2117,916.0,0.36415460069010785
Lifebaka,1008,932.0,0.36409945752632694
Citicat,1469,925.0,0.36398816342773077
Robchurch,8607,821.0,0.3639518836704916
Celestianpower,6192,856.0,0.3638924940868819
Pilotguy,7965,830.0,0.3638190387759285
Immunize,3150,900.0,0.36378424052824426
Redtigerxyz,110,944.0,0.36368718442554465
Calton,4918,874.0,0.3636827915774459
Leebo,1875,918.0,0.3635689392908393
Shii,634,936.0,0.36354399480438043
Trackinfo,118,943.0,0.36334735886468134
Shereth,10279,795.0,0.36331295683466874
Thparkth,1618,921.0,0.36328391235665103
Chrislk02,5461,865.0,0.3632613624030774
Haemo,5048,871.0,0.36325678005957046
Evanh2008,143,942.0,0.3631027116792911
Goodvac,967,930.0,0.36310067891036696
RoySmith,403,938.0,0.36301991941277095
Faizan,332,939.0,0.36300702511158695
Coppertwig,1903,916.0,0.36295647290474065
Chasingsol,2563,906.0,0.36280547951813036
Ginsengbomb,620,934.0,0.3626963818435836
RickK,3075,898.0,0.36259510516133814
Bobamnertiopsis,110,941.0,0.3625333382716985
Irishguy,1890,915.0,0.3624990740565282
Tombomp,6735,844.0,0.3623172187586673
Brandmeister,96,940.0,0.362070340695517
Stanistani,7704,829.0,0.36197315539140273
NTox,417,935.0,0.36194445545049087
Mgiganteus1,275,937.0,0.36191866684812285
Ipatrol,66,940.0,0.3619023788564469
Eastlaw,63,940.0,0.36188558267253984
Jsharpminor,63,940.0,0.36188558267253984
Irpen,8573,816.0,0.36183844999646847
Gonzonoir,4375,877.0,0.36179652844412213
Disavian,520,933.0,0.36175189366206767
T-rex,14736,726.0,0.3617280258540644
CJ,1252,922.0,0.3616193933046104
Wikipedical,150,938.0,0.3616034412366126
Goldom,3711,886.0,0.36154051153424094
Jab843,542,932.0,0.3614904502927704
DDima,2460,904.0,0.36145957976809207
Eóin,603,931.0,0.36144735731426436
DisillusionedBitterAndKnackered,383,934.0,0.3613694833149293
Alasdair,1126,923.0,0.36129856896513113
Guoguo12,1186,922.0,0.36124987725865604
Paulmcdonald,155,937.0,0.3612468194918422
Karmafist,7836,825.0,0.3611737259448499
Jtdirl,275,935.0,0.3611494360788921
Cabe6403,368,933.0,0.3609008870107789
